New_ID,text,target,q1,q2
1008,"Reply-To: pwhite@empros.com  Here in America people tend to think of choosing a church much like theythink of choosing a car or a country club. What I mean is that our culture is such that we tend towards satisfying our own wants ratherthan considering things with others in mind and not making prayer an initial and primary part of the decision process. People tend totreat church as they would a club and when something is less than totheir liking, off they go to another one.I think that scripture presents the idea that God takes a different perspective on the ""church choosing process"". It seems to me from 1Cor 12that God doesn't subscribe to the idea of us choosing a church at allbut that he places us in the body as he wants us. So, I think a betterquestion is not how do I choose a church but how do I figure out whereGod is trying to place me.If a person was instrumental in leading you to Christ, the church theygo to is a logical first choice. You have been born into the family ofGod. People should hop around from church to church as often as theyhop from natural family to family.If you met the Lord on your own (so to speak) there may not be an easily identifiable church to try for starters. Here you are morelike an orphan. Prayerfully go and ""leave yourself on a few doorsteps""and see if anyplace feels like home. I wouldn't expect that God want to place you in a church where youhave difficulty fitting in with the people, but on the other handthere are no perfect churches. If you have an attitude of lookingfor problems you will both find them and make them. On the other handif you have an attitude of love and committment, you will spread thatwherever you go. In general, I think that God will try to place you in a church thattalks about the Lord in the way that you have come to know him and isexpanding on that base.",christian,0,1
1009,"Unfortunately your phrasing is ambiguous.  Re-writing more carefully, we have(at least) two possibilities.  The first:Things called ""Mercedes"" are carsThat girl is called ""Mercedes""Therefore that girl is a carThat is entirely valid as a piece of logical deduction.  It is not sound,because the first statement is false.  Similarly, I would hold that Jim'sexample is valid but not sound.Another possible interpretation of what you wrote is:There exists at least one car called ""Mercedes""That girl is called ""Mercedes""Therefore that girl is a car-- which isn't valid.",altheism,0,0
1010,"	(2) is a corrallary of (1).	The negation of (2) would contridict (1).  (2) Is a corrallary of (1)  The negation of (2) would contradict (1).--       ""Satan and the Angels do not have freewill.          They do what god tells them to do. """,altheism,0,0
1011,"I'm sure zero-intested economical systems survive on a small-scale,co-ops is not an Islamic invention, and we have co-operatives workingall around the world. However such systems don't stand the corruptionof a large scale operation. Actually, nothing could handle humangreed, IMHO. Not even Allah :-).Cheers,Kent",altheism,0,0
1012,"note: i am not the original poster, i am just answering because ithink this is important.[evil result of human sinfulness, rather than the will of God]whoo.  i'm going to have to be very careful with my language here.  ithink God is voluntarily giving up his omniscience in this world sothat we can decide on our own where we go -- free will.  in this senseGod allows evil to occur, and in this sense can be ""held responsible""as my chaplain says.  however, his will is, of course, that all besaved.  he's not going to save us ""by himself"" -- we have to take astep in his direction before he will save us.  read that last sentencecarefully -- i'm not saying we save ourselves.  i'm saying we have toACCEPT our salvation.  i do not believe in predestination -- it wouldappear from what you say further down that you do.  [stuff deleted]ok -- i have trouble with that, but i guess that's one of those thingsthat can't be resolved by argument.  i accept your interpretation.[more deleted]			     ^^^^^^^^^this is what indicates to me that you may believe in predestination.am i correct?  i do not believe in predestination -- i believe we allchoose whether or not we will accept God's gift of salvation to us.again, fundamental difference which can't really be resolved.[yet more deleted]yes, it is up to God to judge.  but he will only mete out thatpunishment at the last judgement.  as for now, evil can be done byhuman beings that is NOT God's will -- and the best we can do is seetaht some good comes out of it somehow.  the thing that most worriesme about the ""it is the will of God"" argument is that this willconvince people that we should not STOP the rape and killing when ithink that it is most christ-like to do just that.  if jesus stoppedthe stoning of an adulterous woman (perhaps this is not a goodparallel, but i'm going to go with it anyway), why should we not stopthe murder and violation of people who may (or may not) be moreinnocent?",christian,0,1
1013,"I don't think there is really any question about which god the courtsmean.  The request for solemnly swearing, so help you god, is always made after a request to pick up the bible in your left handand hold up your right hand.  In the courts of NC, at least, it is alwaysan old and new testament.",altheism,0,0
1014,"some deletedDear Will,I've never replied on this thing before so I hope it gets thru ok.I had a few thoughts!:""Faith on its own, if not accompanied by action is dead"" - James 2:17Faith is both belief and action.If I say that I am a great swimmer but I never go swimming, am I really aswimmer? and will people believe that I am?Likewise if I say I'm a Christian but I never talk to God, am I really aChristian? My faith is demonstrated by my action. The fact that we talk toGod proves we have faith. Satan believes in God but does not follow Him!In a similar vein, I have recently been challenged by 1John2:3-6v3 says ""We know that we have come to know Him if we obey His commands""I find this verse quite encouraging as it could imply that 'if we havecome to know Him, then we'll obey His commands' cos He lives within us andwe cannot help but obey what He says.I tend to feel that as we daily submit ourself to God He will keep changingus into the likeness of Jesus and His fruit and works will be automaticallyproduced in our lives.Hope this helps.",christian,0,1
1015,": The Bible says there is a God; if that is true then our atheism is: mistaken.  What of it?  Seems pretty obvious to me.  Socrates said: there were many gods; if that is true then your monotheism (and our: atheism) is mistaken, even if Socrates never existed.Jim,I think you must have come in late. The discussion (on my part atleast) began with Benedikt's questioning of the historical acuuracy ofthe NT. I was making the point that, if the same standards are used tovalidate secular history that are used here to discredit NT history,then virtually nothing is known of the first century.You seem to be saying that the Bible -cannot- be true because itspeaks of the existence of God as it it were a fact. Your objectionhas nothing to do with history, it is merely another statement ofatheism.",altheism,1,0
1016,"The next time you go to church, you can check the better creed, that is,have learned that on the first go around.  But what's a body without a little bit a'soul? At the risk of offending everybody, I will interject the 13th centurypoint of view.  Christ descended immediately into the bosom of Abrahamto set captives captive.  He preached to the saved for three days beforedrawing them with Him back to this earth.  I'm no expert on this part,but Matthew (27:52-53) says about the death of Jesus: ""tombs were opened,and the bodies of many saints who had fallen asleep were raised.  Andcoming forth from the tombs after his resurrection, they entered theholy city and appeared to many.""  (NAB)  Regarding the hell of thedamned, of which you speak, Christ did not see it (Ps 16:10, Acts 2:27),although it saw Him (cf. Is 45:2).  Concerning the abodes of the dead, I don't want to subject my brethrento further anguish, so I will direct you to contact me through e-mailif you are genuinely concerned. Your new body might be something like Adam's before his fateful encounterwith the Just One (Acts 7:52, CR trans. Vulgate): filled with infusedknowledge, absent of concupiscence, and immortal.  It would probably bea little glorified, too.I wouldn't recommend it.  It's really hot down at the center of the earth!You know, the normal geothermal gradient, and all that.  Regards.-- boundary, the catechist ",christian,0,1
1017,"	Whoah  whoah  whoah  WHOAH!!!   What?!?	That last paragraph just about killed me.  The Deuterocanonicals have	ALWAYS been accepted as inspired scripture by the Catholic Church,	which has existed much longer than any Protestant Church out there.	It was Martin Luther who began hacking up the bible and deciding to	REMOVE certain books--not the fact that the Catholic Church decided	to add some much later--that is the reason for the difference between	""Catholic"" and ""Protestant"" bibles.  ",christian,0,0
1018,"But someone will say, ""You have faith; I have deeds.""     Show me your faith without deeds, and I will show you my faith by whatI do. ",christian,0,1
1019,"I'd have to say that I have a problem with any organization, religious or not, where the idea that _simple speech_ suchas this is the basis for a crime.",altheism,0,1
1020,"Did you miss my post on this topic with the quote from The IndonesianHandbook and Fred Rice's comments about temporary marriages?  If so, I will be glad to repost them.  Will you accept that it just may be a practice among some Muslims, if I do?  Or will you continue to claimthat we are all lying and that it is ""not practised at all amongst Muslims"".I don't think F. Karner has to tell everyone anything.  Least of all thathe is lying.",altheism,0,0
1021,"As a former Catholic and now as a very active Lutheran - it is some of the""innovations"" of the Mass which made me leave the Catholic Church and returnto the more traditional Catholic Chuch - the Lutherans.I spent many years as a Lector reading the Passion parts as appropriate inthe Catholic Church and I found it very meaningful.  Our Lutheran parish justinstituted the ""Tenebrae"" service for Good Friday and I was the lector for a paraphrased Passion which was exceptional.  I heard and learned thingsthat I have previously overlooked in the Gospels - yet those ""facts"" werealways there.  As a matter of interest, the pastor and I were talking aboutthe differences between the RC and Lutheran Church during Holy Week overbreakfast Easter Sunday.My wife is the member of the liturgy committee in the family (called musicand worship at our church).  Our pastor does have control of this committeebut listens very carefully to the committee's suggestions.  It needs a stronghand to lead and guide, to keep the intent and the message clear and strongas it should be through Lent and the rest of the liturgical year.  Additionalreason for my leaving the Catholic faith - lack of any selfless spiritualguidance by priests in my parishes.  AKA ""wishy-washy"". As you may gather from my comments, I feel that it is very important, ir-regardless of denominational guidelines, to have a service/Mass which promotesthe true reason that we are gathered there.  I am quite comfortable in atraditional Mass, with receiving Holy Communion on the tongue, the Sacramentof PENANCE (not Reconciliation), Stations of the Cross, so on and so forth.The reason other types of Masses and parishes exist is because these feelingsare not shared by everyone.I want more people to attend church and to find the Lord, but I don't want them attending a show.  It's not.  My church works hard to have a meaningfulservice during Lent on Wednesdays, but follow traditional Lutheran Book ofWorship guidelines.  Where things are changed or omitted during Lent (suchas the Hymn of Praise) it is noted so that we are aware of the reasons that itis Not there.Quite frankly, it is very hard for a non-Catholic to go to a Mass and ""fit in"".My dear wife never could (former Methodist).  And Holy Week Masses and Vigilswould intimidate the daylights out of a non-Catholic.  Those Catholics whohave beared with me this far understand what I mean.Please keep in mind why we are there - to gather together in worship.  Notto worry about how something is done or not done.  If there is somethingwrong that you feel needs addressing, by all means talk to your priest orpastor.  I have only ever met one who wouldn't listen.  They are there to provide spiritual guidance and to help.  Use them.  My differences withthe Catholic Church are much more fundamental - but my decision to changefaiths was done with prayer, intervention, and sessions with priests andministers.In Christ,Kershner-- Kershner Wyattkwyatt@ccscola.ColumbiaSC.ncr.com",christian,0,1
1022,"Excerpts from netnews.alt.atheism: 15-Apr-93 Re: thoughts on christiansby Dave Fuller@portal.hq.vi I think it'd help if we got a couple good atheists (or even some good,steadfast agnostics) in some high political offices.  When was the lasttime we had an (openly) atheist president?  Have we ever?  (I don'tactually know; these aren't rhetorical questions.)  How 'bout someSupreme court justices?  One thing that really ticked me off a while ago was an ad for a newsprogram on a local station...The promo said something like ""Who arethese cults, and why do they prey on the young?""  Ahem.  EVER HEAR OFBAPTISM AT BIRTH?  If that isn't preying on the young, I don't know whatis...I used to be (ack, barf) a Catholic, and was even confirmed...Shortlythereafter I decided it was a load of BS.  My mom, who really insistedthat I continue to go to church, felt it was her duty (!) to bring me upas a believer!  That was one of the more presumptuous things I've heardin my life.  I suggested we go talk to the priest, and she agreed.  Thepriest was amazingly cool about it...He basically said that if I didn'tbelieve it, there was no good in forcing it on me.  Actually, I guess hewasn't amazingly cool about it--His response is what you'd hope for(indeed, expect) from a human being.  I s'pose I just _didn't_ expectit...  I find it absurd that religion exists; Yet, I can also see itsusefulness to people.  Facing up to the fact that you're just going tobe worm food in a few decades, and that there isn't some cosmic purposeto humanity and the universe, can be pretty difficult for some people. Having a readily-available, pre-digested solution to this is prettyattractive, if you're either a) gullible enough, b) willing to suspendyour reasoning abilities for the piece of mind, or c) have had the stufframmed down your throat for as long as you can remember.  Religion ingeneral provides a nice patch for some human weaknesses; Organizedreligion provides a nice way to keep a population under control.  Blech.Chris",altheism,0,1
1023,"  If the Anne Frank exhibit makes it to your small little world,  take an afternoon to go see it.  /\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\ Bob Beauchaine bobbe@vice.ICO.TEK.COM They said that Queens could stay, they blew the Bronx away,and sank Manhattan out at sea.",altheism,0,0
1024," (Deletion) No it in the way it is usually used. In my view, you are saying here thatdriving a car requires faith that the car drives. For me it is a conclusion, and I have no more faith in it than I have in thepremises and the argument used.   No, that's a word game. The term god is used in a different way usually.When you use a different definition it is your thing, but until it iscommonly accepted you would have to say the way I define god is ... andthat does not exist, it is existence itself, so I say it does not exist. Interestingly, there are those who say that ""existence exists"" is one ofthe indubitable statements possible. Further, saying god is existence is either a waste of time, existence isalready used and there is no need to replace it by god, or you are implyingmore with it, in which case your definition and your argument so farare incomplete, making it a fallacy.  (Deletion)(Deletion) Where does that follow? Aren't observations based on the assumptionthat something exists? And wouldn't you say there is a level of definition that the assumption""god is"" is meaningful. If not, I would reject that concept anyway.",altheism,1,0
1025,"And that, of course, is the point.   You can't simply divide theworld into atheists and non-atheists on the basis of god-belief.If all you care about is belief in a supernatural deity, andhave nothing to say about behaviour, then belief in a supernaturalbeing is your criterion.But once you start talking about behaviour, then someone's suscept-ibility to be led by bad people into doing bad things is what you are - I assume - worried about.And in that area, what you care about is whether someone is sceptical,critical and autonomous on the one hand, or gullible, excitable andeasily led on the other.I would say that a tendency to worship tyrants and ideologies indicatesthat a person is easily led.   Whether they have a worship or belief in a supernatural hero rather than an earthly one seems to me to bebeside the point.",altheism, 0, 0
1026,"I differ with our moderator on this.  I thought the whole idea of God comingdown to earth to live as one of us ""subject to sin and death"" (as one ofthe consecration prayers in the Book of Common Prayer (1979) puts it) wasthat Jesus was tempted, but did not succumb.  If sin is not part of thebasic definition of humanity, then Jesus ""fully human"" (Nicea) would notbe ""subject to sin"", but then the Resurrection loses some of its meaning,because we encounter our humanity most powerfully when we sin.  To distinguishbetween ""human"" and ""fallen human"" makes Jesus less like one of us at thetime we need him most.First, the Monophysites inherited none of Nestorius's version -- they were on the opposite end of the spectrum from him.  Second, the historicalrecord suggests that the positions attributed to Nestorius were not asextreme as his (successful) opponents (who wrote the conventional history)claimed.  Mainly Nestorius opposed the term Theotokos for Mary, arguing(I think correctly) that a human could not be called Mother of God.  I mean,in the Athanasian Creed we talk about the Son ""uncreate"" -- surely even Arians would concede that Jesus existed long before Mary.  Anyway, Nestorius'sopponents claimed that by saying Mary was not Theotokos, that he claimedthat she only gave birth to the human nature of Jesus, which would requiretwo seperate and distinct natures.  The argument fails though, becauseMary simply gave birth to Jesus, who preexisted her either divinely,if you accept ""Nestorianism"" as commonly defined, or both natures intertwined,a la Chalcedon.Second, I am not sure that ""Nestorianism"" is not a better alternative thanthe orthodox view.  After all, I find it hard to believe that pre-Incarnationthat Jesus's human nature was in heaven; likewise post-Ascension.  I thinkrather that God came to earth and took our nature upon him.  It was a seperatenature, capable of being tempted as in Gethsemane (since I believe the divinenature could never be tempted) but in its moments of weakness the divine natureprevailed.Comments on the above warmly appreciated.Jason Albert[There may be differences in what we mean by ""subject to sin"".  Theoriginal complaint was from someone who didn't see how we could callJesus fully human, because he didn't sin.  I completely agree thatJesus was subject to temptation.  I simply object to the idea that bynot succumbing, he is thereby not fully human.  I believe that you donot have to sin in order to be human.I again apologize for confusing Nestorianism and monophysitism.  Iagree with you, and have said elsewhere, that there's reason to thinkthat not everyone who is associated with heretical positions was infact heretical.  There are scholars who maintain that Nestorius wasnot Nestorian.  I have to confess that the first time I read some ofthe correspondence between Nestorius and his opponents, I thought hegot the better of them.However, most scholars do believe that the work that eventually led toChalcedon was an advance, and that Nestorius was at the very least""rash and dogmatic"" (as the editor of ""The Christological Controversy""refers to him) in rejecting all approaches other than his own.  Asregular Usenet readers know, narrowness can be just as much animpediment as being wrong.  Furthermore, he did say some things that Ithink are problematical.  He responds to a rather mild letter fromCyril with a flame worthy of Usenet.  In it he says ""To attribute alsoto [the Logos], in the name of [the incarnation] the characteristicsof the flesh that has been conjoined with him ... is, my brother,either the work of a mind which truly errs in the fashion of theGreeks or that of a mind diseased with the insane heresy of Arius andApollinaris and the others.  Those who are thus carried away with theidea of this association are bound, because of it, to make the divineLogos have a part in being fed with milk and participate to somedegree in growh and stand in need of angelic assistance because of hisfearfulness ...  These things are taken falsely when they are put offon the deity and they become the occasion of just condemnation for uswho perpetrate the falsehood.""It's all well and good to maintain a proper distinction betweenhumanity and divinity.  But the whole concept of incarnation is basedon exactly the idea that the divine Logos does in fact have ""to somedegree"" a part in being born, growing up, and dying.  Of course itmust be understood that there's a certain indirectness in the Logos'participation in these things.  But there must be some sort ofidentification between the divine and human, or we don't have anincarnation at all.  Nestorius seemed to think in black and whiteterms, and missed the sorts of nuances one needs to deal with thisarea.You say ""I find it hard to believe that pre-Incarnation that Jesus'shuman nature was in heaven.""  I don't think that's required byorthodox doctrine.  It's the divine Logos that is eternal.",christian,0,1
